id;companyId;storeName;storeCity;containerId;createdAt;customer;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;rating;updatedAt;version
365;ER35J8;Pizza do Porto;Porto Alegre;VoxOWX;01/01/2025 00:00;251;PS42eG;746884;DirectOrder;POS;Officia esse est harum.;True;8729;False;SCHEDULED;INDOOR;APP;;DISPATCHED;44;1334;88,58;3.8;01/01/2025 02:00;v2.0.0
366;QW77C2;Padaria Vila Nova;Campinas;luDcUh;23/01/2025 00:00;567;Js67CY;951955;DirectOrder;POS;Eum ipsa perspiciatis eaque culpa quisquam aperiam.;False;4678;False;SCHEDULED;DELIVERY;WHATSAPP;;DISPATCHED;17;1029;30,23;3.5;23/01/2025 02:00;v2.0.0
367;CP53G6;Emporio Serra Verde;Curitiba;elnUII;28/04/2025 00:00;80;Lx50Tl;177793;DirectOrder;POS;Ducimus quibusdam aspernatur quasi voluptatem.;False;2956;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;32;1278;87,76;4.5;28/04/2025 02:00;v2.0.0
368;MN55D3;Delivery do Centro;Rio de Janeiro;dcgiNS;13/04/2025 00:00;411;zW10WA;789870;DirectOrder;POS;Nam consequuntur occaecati porro cum totam ea totam.;True;8620;False;SCHEDULED;INDOOR;99FOOD;;CONCLUDED;37;1078;54,93;3.2;13/04/2025 02:00;v2.0.0
369;BV62F5;Restaurante Mar Azul;Salvador;QrwiCH;12/01/2025 00:00;206;yT34vc;836813;DirectOrder;POS;Quo voluptate praesentium repellat.;False;5979;False;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;32;1329;87,83;4.0;12/01/2025 02:00;v2.0.0
370;BV62F5;Restaurante Mar Azul;Salvador;MJNVDh;17/03/2025 00:00;795;fR33vy;767505;DirectOrder;POS;Cupiditate repellendus natus et totam natus.;True;9954;False;IMMEDIATE;DELIVERY;WHATSAPP;;PENDING;31;1112;88,04;4.1;17/03/2025 02:00;v2.0.0
371;LXK0A1;Cantina Liberdade;Sao Paulo;sGhyai;30/04/2025 00:00;355;Cd16VE;424499;DirectOrder;POS;Vitae impedit fuga culpa.;True;6488;False;IMMEDIATE;TAKEOUT;APP;;CONCLUDED;37;1120;47,46;3.2;30/04/2025 02:00;v2.0.0
372;CP53G6;Emporio Serra Verde;Curitiba;myCKcj;19/04/2025 00:00;211;bp89Oj;765191;DirectOrder;POS;Ex facilis voluptatibus dolorem nisi.;True;7878;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;17;847;100,00;4.5;19/04/2025 02:00;v2.0.0
373;QW77C2;Padaria Vila Nova;Campinas;LzpuMh;02/04/2025 00:00;238;dC65aV;550439;DirectOrder;POS;Aperiam quam expedita odio.;False;7102;False;SCHEDULED;TAKEOUT;WEB;;CONCLUDED;16;1711;30,00;4.1;02/04/2025 02:00;v2.0.0
374;ZP930B;Boteco Paulista;Sao Paulo;OkzBGQ;16/03/2025 00:00;840;Nj72zY;332864;DirectOrder;POS;Vel tenetur sapiente tempore doloremque fuga.;False;2226;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;28;1601;49,41;3.2;16/03/2025 02:00;v2.0.0
375;QW77C2;Padaria Vila Nova;Campinas;hsutCW;31/01/2025 00:00;949;eY89lP;594929;DirectOrder;POS;Doloribus ipsa fugiat animi in.;False;6345;False;SCHEDULED;INDOOR;EPADOCA;;DISPATCHED;21;1318;42,50;4.1;31/01/2025 02:00;v2.0.0
376;AJ81E4;Cantina Horizonte;Belo Horizonte;asQhfg;30/01/2025 00:00;799;WK30JV;361767;DirectOrder;POS;Molestias eveniet voluptates praesentium officiis iure nulla tempora.;True;3546;False;IMMEDIATE;DELIVERY;APP;;CONCLUDED;21;1199;51,30;3.5;30/01/2025 02:00;v2.0.0
377;DQ44H7;Sabores do Norte;Manaus;eGbpCU;01/03/2025 00:00;367;UE10AP;312000;DirectOrder;POS;Exercitationem provident qui ex repudiandae minima.;True;8404;False;SCHEDULED;INDOOR;EPADOCA;;CONCLUDED;30;1391;60,10;2.9;01/03/2025 02:00;v2.0.0
378;AJ81E4;Cantina Horizonte;Belo Horizonte;QZuthP;20/04/2025 00:00;703;iv48NJ;057250;DirectOrder;POS;Autem molestias doloremque nulla omnis architecto.;False;1660;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;20;1161;45,72;4.0;20/04/2025 02:00;v2.0.0
379;QW77C2;Padaria Vila Nova;Campinas;YczJxk;12/01/2025 00:00;406;Ks28Yw;587525;DirectOrder;POS;Molestias odio dignissimos facilis laudantium veniam ipsam.;True;5896;False;SCHEDULED;DELIVERY;EPADOCA;;PENDING;17;1175;30,00;3.3;12/01/2025 02:00;v2.0.0
380;LXK0A1;Cantina Liberdade;Sao Paulo;WflHQM;21/02/2025 00:00;564;NQ94vc;667606;DirectOrder;POS;Quidem assumenda enim soluta dolorem repellendus quisquam.;True;2551;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;22;1570;53,44;3.5;21/02/2025 02:00;v2.0.0
381;QW77C2;Padaria Vila Nova;Campinas;wGjkJb;16/01/2025 00:00;228;uQ79az;489168;DirectOrder;POS;Dolores necessitatibus non magni unde facere aliquam.;True;4246;False;SCHEDULED;INDOOR;APP;;DISPATCHED;17;1008;37,81;3.9;16/01/2025 02:00;v2.0.0
382;ZP930B;Boteco Paulista;Sao Paulo;PXAenI;16/03/2025 00:00;77;tL86mI;450583;DirectOrder;POS;Assumenda delectus autem incidunt.;True;2056;False;IMMEDIATE;TAKEOUT;EPADOCA;;PENDING;30;1508;51,32;3.5;16/03/2025 02:00;v2.0.0
383;DQ44H7;Sabores do Norte;Manaus;jPIRTI;14/04/2025 00:00;850;UE02dU;833318;DirectOrder;POS;Animi pariatur voluptatibus sint dignissimos.;False;3007;False;IMMEDIATE;INDOOR;APP;;PENDING;27;846;56,54;2.9;14/04/2025 02:00;v2.0.0
384;LXK0A1;Cantina Liberdade;Sao Paulo;YWzBkM;22/01/2025 00:00;742;Ya73mi;024576;DirectOrder;POS;Ipsum rerum in commodi sed pariatur quo.;False;9128;False;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;25;881;44,44;3.3;22/01/2025 02:00;v2.0.0
385;CP53G6;Emporio Serra Verde;Curitiba;XeTkmi;23/01/2025 00:00;282;VS81Xa;388801;DirectOrder;POS;Et necessitatibus numquam fugit at non fugiat.;False;8307;False;IMMEDIATE;DELIVERY;WEB;;PENDING;18;625;100,00;4.3;23/01/2025 02:00;v2.0.0
386;FS26K9;Casa do Chef Recife;Recife;XovdUP;21/03/2025 00:00;511;it11lm;181905;DirectOrder;POS;Veritatis repellendus voluptas nam corrupti voluptates dolore.;False;8848;False;IMMEDIATE;DELIVERY;EPADOCA;;CONCLUDED;43;1108;83,58;4.3;21/03/2025 02:00;v2.0.0
387;AJ81E4;Cantina Horizonte;Belo Horizonte;oLrGEF;19/02/2025 00:00;906;OT72IP;773655;DirectOrder;POS;Eaque nobis cumque rem fugit id.;True;9907;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;20;1260;40,12;3.7;19/02/2025 02:00;v2.0.0
388;BV62F5;Restaurante Mar Azul;Salvador;rSTTYA;03/03/2025 00:00;935;gO27kT;293516;DirectOrder;POS;Velit eligendi culpa consectetur libero perferendis asperiores.;False;7363;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;37;1159;100,00;4.3;03/03/2025 02:00;v2.0.0
389;LXK0A1;Cantina Liberdade;Sao Paulo;rqQTVp;10/02/2025 00:00;831;GG06wP;879112;DirectOrder;POS;Ea beatae explicabo voluptas optio ipsum ducimus error.;False;1959;False;SCHEDULED;TAKEOUT;EPADOCA;;CONCLUDED;26;1273;35,36;3.1;10/02/2025 02:00;v2.0.0
390;BV62F5;Restaurante Mar Azul;Salvador;dXOyAj;09/04/2025 00:00;164;KC01cS;252759;DirectOrder;POS;Fuga voluptate incidunt.;True;5060;False;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;49;1145;100,00;3.8;09/04/2025 02:00;v2.0.0
391;ER35J8;Pizza do Porto;Porto Alegre;jCVDYU;15/04/2025 00:00;783;UI49JR;201873;DirectOrder;POS;Facere facilis quod a repudiandae.;True;7363;False;SCHEDULED;DELIVERY;99FOOD;;CANCELED;18;1376;77,70;3.5;15/04/2025 02:00;v2.0.0
392;QW77C2;Padaria Vila Nova;Campinas;jdQJaU;31/01/2025 00:00;715;vz24sj;474728;DirectOrder;POS;Veniam recusandae consectetur ea quisquam.;False;1462;False;SCHEDULED;TAKEOUT;EPADOCA;;DISPATCHED;18;1303;35,11;3.7;31/01/2025 02:00;v2.0.0
393;FS26K9;Casa do Chef Recife;Recife;ZkQpVG;19/01/2025 00:00;830;IG48ZH;008912;DirectOrder;POS;Voluptatum facilis aperiam expedita.;False;9882;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;38;949;60,37;3.8;19/01/2025 02:00;v2.0.0
394;DQ44H7;Sabores do Norte;Manaus;DuYNBc;05/01/2025 00:00;225;Fb91gd;970126;DirectOrder;POS;Laboriosam magni sit voluptatem inventore.;True;9625;False;SCHEDULED;DELIVERY;APP;;CONCLUDED;29;1192;65,28;2.9;05/01/2025 02:00;v2.0.0
395;BV62F5;Restaurante Mar Azul;Salvador;FTiFXp;28/04/2025 00:00;349;iB61YB;860971;DirectOrder;POS;At mollitia hic alias.;True;6301;False;IMMEDIATE;DELIVERY;99FOOD;;DISPATCHED;32;1037;63,83;4.3;28/04/2025 02:00;v2.0.0
396;QW77C2;Padaria Vila Nova;Campinas;bROSEp;17/03/2025 00:00;114;Fz91EB;483748;DirectOrder;POS;Neque voluptatum velit nisi veniam ipsa culpa nobis.;False;2188;False;SCHEDULED;TAKEOUT;EPADOCA;;CONCLUDED;14;1212;32,12;4.1;17/03/2025 02:00;v2.0.0
397;CP53G6;Emporio Serra Verde;Curitiba;DJqdmA;17/03/2025 00:00;140;Ii46Em;231832;DirectOrder;POS;Quos id asperiores nemo voluptas illo.;True;8157;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;24;1126;100,00;4.5;17/03/2025 02:00;v2.0.0
398;BV62F5;Restaurante Mar Azul;Salvador;SDBzQz;23/01/2025 00:00;911;Co05bJ;656858;DirectOrder;POS;Doloremque enim tenetur error facilis temporibus omnis.;False;4657;False;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;29;615;76,59;4.0;23/01/2025 02:00;v2.0.0
399;AJ81E4;Cantina Horizonte;Belo Horizonte;zbKUeX;04/04/2025 00:00;747;zU00Nq;822954;DirectOrder;POS;Necessitatibus voluptates quae incidunt dolorum consequatur.;True;7415;False;IMMEDIATE;DELIVERY;EPADOCA;;CONCLUDED;13;998;48,54;3.8;04/04/2025 02:00;v2.0.0
400;FS26K9;Casa do Chef Recife;Recife;fNPfpK;10/02/2025 00:00;227;om65bw;852492;DirectOrder;POS;Occaecati consequuntur expedita provident eum.;True;9129;False;IMMEDIATE;INDOOR;WHATSAPP;;PENDING;33;1054;93,36;4.4;10/02/2025 02:00;v2.0.0
401;ZP930B;Boteco Paulista;Sao Paulo;dxOMtz;31/01/2025 00:00;652;uc34LI;267425;DirectOrder;POS;Officiis vel accusantium corporis error vel.;True;6500;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;19;1040;53,19;3.5;31/01/2025 02:00;v2.0.0
402;AJ81E4;Cantina Horizonte;Belo Horizonte;puQMkL;27/01/2025 00:00;263;pv38hn;649571;DirectOrder;POS;Molestiae aspernatur velit asperiores sint saepe iusto.;True;1020;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;26;1524;41,09;3.4;27/01/2025 02:00;v2.0.0
403;DQ44H7;Sabores do Norte;Manaus;GpJptY;04/04/2025 00:00;424;CK22FU;113776;DirectOrder;POS;Sed quidem nihil nam suscipit eligendi voluptatum.;False;7204;False;SCHEDULED;TAKEOUT;EPADOCA;;CONCLUDED;25;887;65,61;2.9;04/04/2025 02:00;v2.0.0
404;CP53G6;Emporio Serra Verde;Curitiba;qJwfod;13/01/2025 00:00;592;zw58EB;760693;DirectOrder;POS;Delectus autem expedita accusamus.;True;3664;False;SCHEDULED;DELIVERY;99FOOD;;DISPATCHED;23;1838;100,00;4.4;13/01/2025 02:00;v2.0.0
405;LXK0A1;Cantina Liberdade;Sao Paulo;WqaKGJ;07/02/2025 00:00;108;WX61CJ;741519;DirectOrder;POS;Alias deserunt repudiandae.;True;6600;False;IMMEDIATE;INDOOR;APP;;CONCLUDED;25;1429;44,26;3.1;07/02/2025 02:00;v2.0.0
406;QW77C2;Padaria Vila Nova;Campinas;iKCmoK;04/04/2025 00:00;96;AF13om;613196;DirectOrder;POS;Harum eligendi harum saepe harum eaque doloremque.;False;8909;False;IMMEDIATE;INDOOR;APP;;PENDING;21;1066;31,63;3.4;04/04/2025 02:00;v2.0.0
407;QW77C2;Padaria Vila Nova;Campinas;hhZFFc;19/03/2025 00:00;104;UQ12BJ;959454;DirectOrder;POS;Ab voluptatem quae magnam consequatur.;False;4367;False;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;16;1456;41,45;4.1;19/03/2025 02:00;v2.0.0
408;ER35J8;Pizza do Porto;Porto Alegre;CDIVfv;03/04/2025 00:00;677;cq21od;569746;DirectOrder;POS;Magnam recusandae architecto laborum repellat facere veniam.;False;5872;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;38;1030;78,95;3.9;03/04/2025 02:00;v2.0.0
409;LXK0A1;Cantina Liberdade;Sao Paulo;vLQhXc;20/02/2025 00:00;158;Dw39kJ;792915;DirectOrder;POS;Modi nisi ad ipsam dicta vero commodi et.;True;6911;False;IMMEDIATE;INDOOR;EPADOCA;;DISPATCHED;26;1119;37,13;3.6;20/02/2025 02:00;v2.0.0
410;ZP930B;Boteco Paulista;Sao Paulo;zzsdPW;07/02/2025 00:00;492;tA85Vz;832591;DirectOrder;POS;Aperiam adipisci dolorem repudiandae aut veritatis quaerat dolores.;True;2589;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;31;986;45,54;3.3;07/02/2025 02:00;v2.0.0
411;QW77C2;Padaria Vila Nova;Campinas;lVgLav;23/03/2025 00:00;865;oa78VR;261816;DirectOrder;POS;Voluptates distinctio omnis veniam sunt voluptatibus.;True;6052;False;SCHEDULED;INDOOR;EPADOCA;;CONCLUDED;17;1290;31,14;4.2;23/03/2025 02:00;v2.0.0
412;DQ44H7;Sabores do Norte;Manaus;BlsQNm;25/04/2025 00:00;558;Dl66he;094663;DirectOrder;POS;Tempora mollitia ea sint iste vero officiis.;False;4029;False;SCHEDULED;INDOOR;WHATSAPP;;CONCLUDED;25;1397;50,14;3.1;25/04/2025 02:00;v2.0.0
413;BV62F5;Restaurante Mar Azul;Salvador;aflpUH;24/01/2025 00:00;477;vw72Qz;814858;DirectOrder;POS;Nisi ratione quas deleniti molestiae reiciendis facilis.;False;4706;False;SCHEDULED;TAKEOUT;99FOOD;;CONCLUDED;42;1265;100,00;4.5;24/01/2025 02:00;v2.0.0
414;LXK0A1;Cantina Liberdade;Sao Paulo;uTScFj;20/01/2025 00:00;88;zO04XA;096973;DirectOrder;POS;Reprehenderit officiis eos illo sequi.;False;9871;False;SCHEDULED;TAKEOUT;99FOOD;;CANCELED;29;1140;43,47;3.2;20/01/2025 02:00;v2.0.0
415;MN55D3;Delivery do Centro;Rio de Janeiro;IzXapC;12/03/2025 00:00;536;Hd85su;288447;DirectOrder;POS;Ut repudiandae quidem est.;False;9773;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;23;1427;72,12;3.4;12/03/2025 02:00;v2.0.0
416;MN55D3;Delivery do Centro;Rio de Janeiro;fRzvaK;02/03/2025 00:00;875;Vk83pR;210334;DirectOrder;POS;Cumque modi consectetur vel earum.;True;9226;False;IMMEDIATE;DELIVERY;EPADOCA;;CONCLUDED;17;1078;86,60;3.1;02/03/2025 02:00;v2.0.0
417;DQ44H7;Sabores do Norte;Manaus;QKWpCa;23/01/2025 00:00;217;Yn49JS;116812;DirectOrder;POS;Ex nemo pariatur officiis placeat beatae voluptates.;True;3067;False;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;21;1099;76,47;3.0;23/01/2025 02:00;v2.0.0
418;ZP930B;Boteco Paulista;Sao Paulo;QUNJLY;29/03/2025 00:00;643;OR88QK;239193;DirectOrder;POS;Labore cum magni numquam dolor officiis consequatur.;True;5225;False;SCHEDULED;TAKEOUT;WEB;;PENDING;20;1126;63,32;3.3;29/03/2025 02:00;v2.0.0
419;ZP930B;Boteco Paulista;Sao Paulo;bfUNDx;12/01/2025 00:00;334;Or97Ib;225633;DirectOrder;POS;Iste cumque quam voluptas officia soluta temporibus.;False;9514;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;29;1135;51,12;3.0;12/01/2025 02:00;v2.0.0
420;FS26K9;Casa do Chef Recife;Recife;DDPeyu;17/03/2025 00:00;425;VK64Jh;592322;DirectOrder;POS;Fuga praesentium nam mollitia perspiciatis.;True;3428;False;IMMEDIATE;DELIVERY;WEB;;CONCLUDED;39;1113;100,00;4.3;17/03/2025 02:00;v2.0.0
421;FS26K9;Casa do Chef Recife;Recife;bZZJvB;10/04/2025 00:00;549;rm54ZZ;415882;DirectOrder;POS;Itaque commodi eligendi.;False;7732;False;SCHEDULED;INDOOR;APP;;CONCLUDED;27;1264;90,10;3.9;10/04/2025 02:00;v2.0.0
422;DQ44H7;Sabores do Norte;Manaus;ZzkMBz;15/03/2025 00:00;283;zv57rG;411090;DirectOrder;POS;Provident voluptatibus officia maxime adipisci.;False;3356;False;SCHEDULED;DELIVERY;WHATSAPP;;CONCLUDED;24;1240;48,84;3.3;15/03/2025 02:00;v2.0.0
423;CP53G6;Emporio Serra Verde;Curitiba;wWpNOC;24/04/2025 00:00;51;ro11yd;828346;DirectOrder;POS;Minima iure perferendis quia.;False;5400;False;SCHEDULED;DELIVERY;WHATSAPP;;CANCELED;26;1105;100,00;4.3;24/04/2025 02:00;v2.0.0
424;BV62F5;Restaurante Mar Azul;Salvador;dhnZHb;15/04/2025 00:00;864;DI86YH;360470;DirectOrder;POS;Soluta omnis exercitationem aut possimus atque.;False;2609;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;38;1587;100,00;3.7;15/04/2025 02:00;v2.0.0
425;AJ81E4;Cantina Horizonte;Belo Horizonte;qRPKlE;06/04/2025 00:00;276;Eb00Ad;436441;DirectOrder;POS;Ad impedit accusantium doloribus ullam nesciunt.;False;2462;False;IMMEDIATE;INDOOR;WEB;;DISPATCHED;28;1235;36,90;3.4;06/04/2025 02:00;v2.0.0
426;MN55D3;Delivery do Centro;Rio de Janeiro;ChgVys;27/04/2025 00:00;778;GT64NB;725849;DirectOrder;POS;Eligendi suscipit deleniti magni amet veniam est possimus.;False;1920;False;IMMEDIATE;DELIVERY;99FOOD;;CANCELED;33;1421;74,42;3.2;27/04/2025 02:00;v2.0.0
427;AJ81E4;Cantina Horizonte;Belo Horizonte;CAOWLO;01/04/2025 00:00;872;TC52dh;479172;DirectOrder;POS;Reiciendis repellat excepturi voluptates.;True;3846;False;IMMEDIATE;DELIVERY;WEB;;CONCLUDED;29;1579;48,32;3.5;01/04/2025 02:00;v2.0.0
428;LXK0A1;Cantina Liberdade;Sao Paulo;FcUCDy;01/02/2025 00:00;370;HF75XO;092876;DirectOrder;POS;Molestiae fuga voluptatum rerum deserunt in distinctio occaecati.;True;5488;False;SCHEDULED;INDOOR;APP;;CONCLUDED;34;1175;41,00;3.1;01/02/2025 02:00;v2.0.0
429;ER35J8;Pizza do Porto;Porto Alegre;Lqhdme;20/02/2025 00:00;32;oX94jK;614075;DirectOrder;POS;Dignissimos natus repudiandae blanditiis nulla eveniet.;True;7102;False;SCHEDULED;TAKEOUT;EPADOCA;;CONCLUDED;31;1181;47,50;3.9;20/02/2025 02:00;v2.0.0
430;DQ44H7;Sabores do Norte;Manaus;UFCMMY;23/01/2025 00:00;565;bO29Bg;801021;DirectOrder;POS;Distinctio fugiat nesciunt aperiam assumenda debitis.;False;6640;False;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;30;1112;65,70;3.0;23/01/2025 02:00;v2.0.0
431;ZP930B;Boteco Paulista;Sao Paulo;TJmfRJ;06/02/2025 00:00;875;Rs26EV;697682;DirectOrder;POS;Aliquam modi magni nam iusto tempora commodi.;True;4626;False;IMMEDIATE;TAKEOUT;APP;;CONCLUDED;25;1323;60,08;3.1;06/02/2025 02:00;v2.0.0
432;MN55D3;Delivery do Centro;Rio de Janeiro;BVFzvU;04/02/2025 00:00;886;RY66Sr;426372;DirectOrder;POS;Optio provident assumenda ipsum recusandae reiciendis voluptate.;True;8767;False;IMMEDIATE;TAKEOUT;99FOOD;;CONCLUDED;26;1361;58,21;3.4;04/02/2025 02:00;v2.0.0
433;QW77C2;Padaria Vila Nova;Campinas;qyjNZV;18/03/2025 00:00;623;uR76QS;807559;DirectOrder;POS;Quia quae quos libero.;False;5511;False;SCHEDULED;INDOOR;99FOOD;;CONCLUDED;17;1130;33,05;4.3;18/03/2025 02:00;v2.0.0
434;BV62F5;Restaurante Mar Azul;Salvador;JVUwPP;28/02/2025 00:00;694;fu32NB;048422;DirectOrder;POS;Reprehenderit sint aut itaque tempore delectus.;False;2676;False;IMMEDIATE;TAKEOUT;WEB;;CONCLUDED;44;876;89,69;3.9;28/02/2025 02:00;v2.0.0
435;BV62F5;Restaurante Mar Azul;Salvador;TzLdxP;13/03/2025 00:00;306;QT15QG;115994;DirectOrder;POS;Expedita libero numquam perferendis ullam minima.;True;8892;False;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;45;1542;72,93;3.7;13/03/2025 02:00;v2.0.0
436;AJ81E4;Cantina Horizonte;Belo Horizonte;NjlyvL;23/03/2025 00:00;672;sd22Rg;835276;DirectOrder;POS;Quas omnis labore harum placeat sint soluta.;False;4086;False;IMMEDIATE;TAKEOUT;APP;;CONCLUDED;26;1432;44,15;3.6;23/03/2025 02:00;v2.0.0
437;MN55D3;Delivery do Centro;Rio de Janeiro;oKvQfE;26/04/2025 00:00;830;WB35oZ;619583;DirectOrder;POS;Fuga iste voluptatem perferendis odio a fugiat.;False;6236;False;IMMEDIATE;TAKEOUT;APP;;DISPATCHED;35;1300;58,32;3.2;26/04/2025 02:00;v2.0.0
438;LXK0A1;Cantina Liberdade;Sao Paulo;FoNeJW;25/03/2025 00:00;929;sN29oi;893663;DirectOrder;POS;Quibusdam ipsam rerum pariatur corporis.;False;7628;False;SCHEDULED;TAKEOUT;WEB;;CONCLUDED;12;1335;43,43;3.6;25/03/2025 02:00;v2.0.0
439;LXK0A1;Cantina Liberdade;Sao Paulo;OnXCuZ;16/03/2025 00:00;195;AT32Eq;870890;DirectOrder;POS;Cupiditate nemo quae.;False;4643;False;SCHEDULED;TAKEOUT;EPADOCA;;CONCLUDED;30;1474;37,06;2.9;16/03/2025 02:00;v2.0.0
440;BV62F5;Restaurante Mar Azul;Salvador;VmTLnB;06/03/2025 00:00;674;sh35xS;838694;DirectOrder;POS;Perspiciatis voluptas sapiente dolorum.;True;5813;False;IMMEDIATE;INDOOR;EPADOCA;;CONCLUDED;50;1462;87,77;4.2;06/03/2025 02:00;v2.0.0
441;QW77C2;Padaria Vila Nova;Campinas;aTcSsQ;05/04/2025 00:00;782;CS05ef;546340;DirectOrder;POS;Aperiam voluptas quo aperiam molestias id.;True;6499;False;IMMEDIATE;DELIVERY;WEB;;DISPATCHED;18;879;40,15;4.0;05/04/2025 02:00;v2.0.0
442;BV62F5;Restaurante Mar Azul;Salvador;WCvOIh;29/01/2025 00:00;808;Pp02mx;669588;DirectOrder;POS;Voluptates sit aut animi.;False;7089;False;SCHEDULED;TAKEOUT;99FOOD;;CONCLUDED;54;1164;86,01;3.8;29/01/2025 02:00;v2.0.0
443;AJ81E4;Cantina Horizonte;Belo Horizonte;UXKFyb;01/03/2025 00:00;888;Ru66Hy;366575;DirectOrder;POS;Est minus maxime repellendus recusandae ullam ad.;True;8736;False;IMMEDIATE;TAKEOUT;99FOOD;;CONCLUDED;26;1539;46,00;3.7;01/03/2025 02:00;v2.0.0
444;ZP930B;Boteco Paulista;Sao Paulo;AjnBpj;22/04/2025 00:00;424;wp44Qv;328829;DirectOrder;POS;Perferendis rerum assumenda suscipit tenetur iusto amet assumenda.;True;3470;False;IMMEDIATE;DELIVERY;EPADOCA;;CONCLUDED;18;935;48,84;3.2;22/04/2025 02:00;v2.0.0
445;BV62F5;Restaurante Mar Azul;Salvador;hkYAyV;22/02/2025 00:00;469;hq07uc;625552;DirectOrder;POS;Ut corrupti commodi tempore.;True;6183;False;IMMEDIATE;DELIVERY;WHATSAPP;;DISPATCHED;34;1061;80,09;4.0;22/02/2025 02:00;v2.0.0
446;DQ44H7;Sabores do Norte;Manaus;pmhacW;12/02/2025 00:00;650;aa42TR;479845;DirectOrder;POS;Architecto distinctio soluta nostrum animi.;True;1077;False;SCHEDULED;INDOOR;WHATSAPP;;CONCLUDED;18;1352;46,31;3.0;12/02/2025 02:00;v2.0.0
447;MN55D3;Delivery do Centro;Rio de Janeiro;fHtveo;08/04/2025 00:00;163;HY60rO;291006;DirectOrder;POS;Quisquam omnis beatae et voluptas at.;False;2442;False;IMMEDIATE;TAKEOUT;99FOOD;;CONCLUDED;28;1049;71,04;2.9;08/04/2025 02:00;v2.0.0
448;CP53G6;Emporio Serra Verde;Curitiba;yUJcnI;23/03/2025 00:00;489;eM59CI;816002;DirectOrder;POS;Aspernatur natus hic.;False;1076;False;IMMEDIATE;TAKEOUT;WEB;;CONCLUDED;14;1223;100,00;4.5;23/03/2025 02:00;v2.0.0
449;MN55D3;Delivery do Centro;Rio de Janeiro;xQmikP;04/04/2025 00:00;330;KZ05AF;294120;DirectOrder;POS;Iste ducimus ullam modi natus architecto quod dolor.;True;1293;False;IMMEDIATE;TAKEOUT;EPADOCA;;CONCLUDED;31;1049;67,98;3.3;04/04/2025 02:00;v2.0.0
450;MN55D3;Delivery do Centro;Rio de Janeiro;ytjHgS;29/01/2025 00:00;133;Za67Ac;364002;DirectOrder;POS;Voluptas eaque dicta pariatur minima non.;True;7284;False;SCHEDULED;DELIVERY;99FOOD;;CONCLUDED;36;1204;65,98;2.9;29/01/2025 02:00;v2.0.0
451;ZP930B;Boteco Paulista;Sao Paulo;pFLjRQ;16/04/2025 00:00;467;Sy48pD;417218;DirectOrder;POS;Et officiis dolorum adipisci doloribus.;False;8105;False;IMMEDIATE;INDOOR;APP;;PENDING;18;897;73,82;3.2;16/04/2025 02:00;v2.0.0
452;DQ44H7;Sabores do Norte;Manaus;ASjCok;15/02/2025 00:00;929;dO77wG;543009;DirectOrder;POS;At in magnam sit.;False;1313;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;28;1301;41,88;2.9;15/02/2025 02:00;v2.0.0
453;QW77C2;Padaria Vila Nova;Campinas;DLeKOt;28/01/2025 00:00;174;Or86XX;681831;DirectOrder;POS;Aperiam maxime ut corrupti veritatis quam aliquam.;True;7006;False;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;16;1229;30,00;4.0;28/01/2025 02:00;v2.0.0
454;AJ81E4;Cantina Horizonte;Belo Horizonte;HlsNkK;09/04/2025 00:00;50;XV36Wa;787151;DirectOrder;POS;Officia saepe blanditiis quo assumenda.;True;1323;False;IMMEDIATE;TAKEOUT;WEB;;CONCLUDED;24;1021;58,06;3.8;09/04/2025 02:00;v2.0.0
